case,event,timestamp,lifecycle,apploc:joinpoint,apprun:nanotime,apploc:app,apploc:linenr,apploc:etype,apprun:threadid,apploc:filename,apploc:node,apploc:regionstr,apploc:tier
,org.junit.internal.runners.model.EachTestNotifier.fireTestFinished(),53:29.8,complete,org.junit.internal.runners.model.EachTestNotifier.fireTestFinished(),4.84308E+12,junit-4.12,38,call,1,EachTestNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.fireTestFinished(org.junit.runner.Description),53:29.8,complete,org.junit.runner.notification.RunNotifier.fireTestFinished(org.junit.runner.Description),4.84308E+12,junit-4.12,187,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.8,start,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,21,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.8,start,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,21,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),53:29.8,start,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),4.84309E+12,junit-4.12,67,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),53:29.8,start,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,190,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description),53:29.8,start,org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,125,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$700(org.junit.runner.Result),53:29.8,start,org.junit.runner.Result.access$700(org.junit.runner.Result),4.84309E+12,junit-4.12,25,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$700(org.junit.runner.Result),53:29.8,start,org.junit.runner.Result.access$700(org.junit.runner.Result),4.84309E+12,junit-4.12,25,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description),53:29.8,start,org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,125,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),53:29.8,start,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,190,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),53:29.8,start,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,190,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description),53:29.8,start,org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,55,call,1,SynchronizedRunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description),53:29.8,start,org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,87,call,1,RunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description),53:29.8,start,org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,87,return,1,RunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description),53:29.8,start,org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,55,return,1,SynchronizedRunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),53:29.8,start,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,190,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",53:29.8,start,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",4.84309E+12,junit-4.12,21,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",53:29.8,start,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",4.84309E+12,junit-4.12,21,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),53:29.8,start,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),4.84309E+12,junit-4.12,67,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.fireTestFinished(org.junit.runner.Description),53:29.8,start,org.junit.runner.notification.RunNotifier.fireTestFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,187,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.internal.runners.model.EachTestNotifier.fireTestFinished(),53:29.8,start,org.junit.internal.runners.model.EachTestNotifier.fireTestFinished(),4.84309E+12,junit-4.12,38,return,1,EachTestNotifier.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.ParentRunner.runLeaf(org.junit.runners.model.Statement,org.junit.runner.Description,org.junit.runner.notification.RunNotifier)",53:29.8,start,"org.junit.runners.ParentRunner.runLeaf(org.junit.runners.model.Statement,org.junit.runner.Description,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,322,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.BlockJUnit4ClassRunner.runChild(org.junit.runners.model.FrameworkMethod,org.junit.runner.notification.RunNotifier)",53:29.8,start,"org.junit.runners.BlockJUnit4ClassRunner.runChild(org.junit.runners.model.FrameworkMethod,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,74,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.BlockJUnit4ClassRunner.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)",53:29.8,start,"org.junit.runners.BlockJUnit4ClassRunner.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,57,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$3.run(),53:29.8,start,org.junit.runners.ParentRunner$3.run(),4.84309E+12,junit-4.12,290,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable),53:29.8,start,org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable),4.84309E+12,junit-4.12,71,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.finished(),53:29.8,start,org.junit.runners.ParentRunner$1.finished(),4.84309E+12,junit-4.12,76,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.finished(),53:29.8,start,org.junit.runners.ParentRunner$1.finished(),4.84309E+12,junit-4.12,76,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)",53:29.8,start,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,58,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$2.evaluate(),53:29.8,start,org.junit.runners.ParentRunner$2.evaluate(),4.84309E+12,junit-4.12,268,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier),53:29.8,start,org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,359,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.8,complete,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,21,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.8,complete,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,21,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),53:29.8,complete,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),4.84309E+12,junit-4.12,67,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),53:29.8,complete,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,190,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description),53:29.8,complete,org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,125,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$700(org.junit.runner.Result),53:29.8,complete,org.junit.runner.Result.access$700(org.junit.runner.Result),4.84309E+12,junit-4.12,25,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$700(org.junit.runner.Result),53:29.8,complete,org.junit.runner.Result.access$700(org.junit.runner.Result),4.84309E+12,junit-4.12,25,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description),53:29.8,complete,org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,125,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),53:29.8,complete,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,190,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),53:29.8,complete,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,190,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description),53:29.8,complete,org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,55,call,1,SynchronizedRunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description),53:29.8,complete,org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,87,call,1,RunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description),53:29.8,complete,org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,87,return,1,RunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description),53:29.8,complete,org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,55,return,1,SynchronizedRunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),53:29.8,complete,org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,190,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",53:29.8,complete,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",4.84309E+12,junit-4.12,21,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",53:29.8,complete,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",4.84309E+12,junit-4.12,21,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),53:29.8,complete,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),4.84309E+12,junit-4.12,67,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.fireTestFinished(org.junit.runner.Description),53:29.8,complete,org.junit.runner.notification.RunNotifier.fireTestFinished(org.junit.runner.Description),4.84309E+12,junit-4.12,187,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.internal.runners.model.EachTestNotifier.fireTestFinished(),53:29.8,complete,org.junit.internal.runners.model.EachTestNotifier.fireTestFinished(),4.84309E+12,junit-4.12,38,return,1,EachTestNotifier.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.ParentRunner.runLeaf(org.junit.runners.model.Statement,org.junit.runner.Description,org.junit.runner.notification.RunNotifier)",53:29.8,complete,"org.junit.runners.ParentRunner.runLeaf(org.junit.runners.model.Statement,org.junit.runner.Description,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,322,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.BlockJUnit4ClassRunner.runChild(org.junit.runners.model.FrameworkMethod,org.junit.runner.notification.RunNotifier)",53:29.8,complete,"org.junit.runners.BlockJUnit4ClassRunner.runChild(org.junit.runners.model.FrameworkMethod,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,74,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.BlockJUnit4ClassRunner.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)",53:29.8,complete,"org.junit.runners.BlockJUnit4ClassRunner.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,57,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$3.run(),53:29.8,complete,org.junit.runners.ParentRunner$3.run(),4.84309E+12,junit-4.12,290,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable),53:29.8,complete,org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable),4.84309E+12,junit-4.12,71,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.finished(),53:29.8,complete,org.junit.runners.ParentRunner$1.finished(),4.84309E+12,junit-4.12,76,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.finished(),53:29.8,complete,org.junit.runners.ParentRunner$1.finished(),4.84309E+12,junit-4.12,76,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)",53:29.8,complete,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,58,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$2.evaluate(),53:29.8,complete,org.junit.runners.ParentRunner$2.evaluate(),4.84309E+12,junit-4.12,268,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier),53:29.8,complete,org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,359,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.Suite.runChild(org.junit.runner.Runner,org.junit.runner.notification.RunNotifier)",53:29.8,start,"org.junit.runners.Suite.runChild(org.junit.runner.Runner,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,128,return,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.Suite.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)",53:29.8,start,"org.junit.runners.Suite.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,27,return,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$3.run(),53:29.8,start,org.junit.runners.ParentRunner$3.run(),4.84309E+12,junit-4.12,290,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable),53:29.8,start,org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable),4.84309E+12,junit-4.12,71,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.finished(),53:29.8,start,org.junit.runners.ParentRunner$1.finished(),4.84309E+12,junit-4.12,76,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.finished(),53:29.8,start,org.junit.runners.ParentRunner$1.finished(),4.84309E+12,junit-4.12,76,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)",53:29.8,start,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,58,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$2.evaluate(),53:29.8,start,org.junit.runners.ParentRunner$2.evaluate(),4.84309E+12,junit-4.12,268,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier),53:29.8,start,org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,359,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.fireTestRunFinished(org.junit.runner.Result),53:29.8,start,org.junit.runner.notification.RunNotifier.fireTestRunFinished(org.junit.runner.Result),4.84309E+12,junit-4.12,100,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.Suite.runChild(org.junit.runner.Runner,org.junit.runner.notification.RunNotifier)",53:29.8,complete,"org.junit.runners.Suite.runChild(org.junit.runner.Runner,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,128,return,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.Suite.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)",53:29.8,complete,"org.junit.runners.Suite.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,27,return,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$3.run(),53:29.8,complete,org.junit.runners.ParentRunner$3.run(),4.84309E+12,junit-4.12,290,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable),53:29.8,complete,org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable),4.84309E+12,junit-4.12,71,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.finished(),53:29.8,complete,org.junit.runners.ParentRunner$1.finished(),4.84309E+12,junit-4.12,76,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$1.finished(),53:29.8,complete,org.junit.runners.ParentRunner$1.finished(),4.84309E+12,junit-4.12,76,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)",53:29.8,complete,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)",4.84309E+12,junit-4.12,58,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner$2.evaluate(),53:29.8,complete,org.junit.runners.ParentRunner$2.evaluate(),4.84309E+12,junit-4.12,268,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier),53:29.8,complete,org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,359,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.fireTestRunFinished(org.junit.runner.Result),53:29.8,complete,org.junit.runner.notification.RunNotifier.fireTestRunFinished(org.junit.runner.Result),4.84309E+12,junit-4.12,100,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.8,start,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,21,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.8,complete,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,21,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.8,start,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,21,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),53:29.8,start,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),4.84309E+12,junit-4.12,67,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener),53:29.8,start,org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,103,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result$Listener.testRunFinished(org.junit.runner.Result),53:29.8,start,org.junit.runner.Result$Listener.testRunFinished(org.junit.runner.Result),4.84309E+12,junit-4.12,119,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$600(org.junit.runner.Result),53:29.8,start,org.junit.runner.Result.access$600(org.junit.runner.Result),4.84309E+12,junit-4.12,25,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$600(org.junit.runner.Result),53:29.8,start,org.junit.runner.Result.access$600(org.junit.runner.Result),4.84309E+12,junit-4.12,25,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$500(org.junit.runner.Result),53:29.8,start,org.junit.runner.Result.access$500(org.junit.runner.Result),4.84309E+12,junit-4.12,25,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$500(org.junit.runner.Result),53:29.8,start,org.junit.runner.Result.access$500(org.junit.runner.Result),4.84309E+12,junit-4.12,25,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result$Listener.testRunFinished(org.junit.runner.Result),53:29.8,start,org.junit.runner.Result$Listener.testRunFinished(org.junit.runner.Result),4.84309E+12,junit-4.12,119,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener),53:29.8,start,org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,103,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener),53:29.8,start,org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,103,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.SynchronizedRunListener.testRunFinished(org.junit.runner.Result),53:29.8,start,org.junit.runner.notification.SynchronizedRunListener.testRunFinished(org.junit.runner.Result),4.84309E+12,junit-4.12,41,call,1,SynchronizedRunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.internal.TextListener.testRunFinished(org.junit.runner.Result),53:29.8,start,org.junit.internal.TextListener.testRunFinished(org.junit.runner.Result),4.84309E+12,junit-4.12,26,call,1,TextListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.getRunTime(),53:29.8,start,org.junit.runner.Result.getRunTime(),4.84309E+12,junit-4.12,72,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.getRunTime(),53:29.8,start,org.junit.runner.Result.getRunTime(),4.84309E+12,junit-4.12,72,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.internal.TextListener.printHeader(long),53:29.8,start,org.junit.internal.TextListener.printHeader(long),4.84309E+12,junit-4.12,55,call,1,TextListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.internal.TextListener.elapsedTimeAsString(long),53:29.8,start,org.junit.internal.TextListener.elapsedTimeAsString(long),4.84309E+12,junit-4.12,99,call,1,TextListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.8,complete,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84309E+12,junit-4.12,21,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),53:29.8,complete,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),4.84309E+12,junit-4.12,67,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener),53:29.8,complete,org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener),4.84309E+12,junit-4.12,103,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result$Listener.testRunFinished(org.junit.runner.Result),53:29.8,complete,org.junit.runner.Result$Listener.testRunFinished(org.junit.runner.Result),4.84309E+12,junit-4.12,119,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$600(org.junit.runner.Result),53:29.8,complete,org.junit.runner.Result.access$600(org.junit.runner.Result),4.84309E+12,junit-4.12,25,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
